custos_previstos_orc,custos_previstos_obra,custos_prev_subemp,facturação_prevista_orc,facturação_prevista_obra,custos_prevmat_obra,custos_prevserv_obra,dias,Desvios_custo_total_categorico,directorobra_António Costa,directorobra_Carlos Fernandes,directorobra_Carlos Martins,directorobra_João Fernandes,directorobra_João Pinto,directorobra_Mickael Barbosa,directorobra_Nuno Alves,directorobra_Não Ativos,directorobra_Pedro Lopes,tipoobra_Corian,tipoobra_Fachadas,tipoobra_Fenólicos,tipoobra_Outros,tipoobra_Paredes e tectos,tipoobra_Pavimentos,area_Argélia,area_Camarões,area_Centro,area_Chile,area_França,area_Ghana,area_Guiné Equatorial,area_Lisboa,area_Moçambique,area_Norte,area_Portugal,area_Reino Unido,area_Sul,vendedor_nome_CRISTIANO FERREIRA,vendedor_nome_CRISTIANO+RUI VEIGA,vendedor_nome_DVM GLOBAL,vendedor_nome_DVM GLOBAL+RUI VEIGA,vendedor_nome_FRANCISCO COSTA,vendedor_nome_FRANCISCO+RUI VEIGA,vendedor_nome_NUNO DURÃES,vendedor_nome_RUI VEIGA
"1237,91","12503,09","509,04","1594,46","16137,01","7318,92","5184,17",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"0,0","0,0","0,0","0,0","0,0","0,0","0,0",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"11992,77","12033,72","4237,03","15849,61","15903,73","8568,25","3465,48",0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"333389,85","435054,24","413770,0","432067,13","565340,16","200240,46","234813,78",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"48649,83","59955,43","50214,76","61407,87","75685,95","31767,35","28188,09",0,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4989,19","4989,19","1455,31","6804,16","6804,16","425,3","4563,89",0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"458,7","458,7","200,0","750,0","750,0","258,7","200,0",77,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"56349,02","56349,02","8170,81","69000,0","69000,0","37451,21","18897,81",0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3200,0","3200,0","3200,0","4170,02","4170,02","0,0","3200,0",61,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"19012,71","19012,71","14446,0","24016,6","24016,6","2049,46","16963,25",0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"308252,91","240467,17","300075,51","419866,84","325230,61","103961,93","136505,23",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"190578,55","190041,52","76557,57","243911,75","246603,39","112095,53","77945,99",0,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"10607,04","18882,02","37721,38","14019,97","25131,92","7252,93","11629,09",92,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"24685,11","24685,11","19885,66","34296,74","34296,74","3967,32","20717,78",352,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"4280,23","4280,23","0,0","5664,19","5664,19","1601,73","2678,5",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"391253,61","407332,98","57282,02","544613,33","549921,65","258917,17","148415,81",0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"0,0","0,0","0,0","9775,0","9775,0","0,0","0,0",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"175754,61","194526,1","183024,86","227233,48","251440,14","98987,41","95538,69",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"73501,54","43191,62","8672,54","97973,49","58003,3","15521,93","27669,7",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"1142,51","1142,51","486,0","1654,99","1654,99","636,51","506,0",0,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"228203,19","246273,98","325203,19","303089,25","329451,76","122713,02","123560,96",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"41707,07","39158,8","41851,36","44751,58","42124,5","1985,33","37173,47",0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"454,98","454,98","90,0","615,63","615,63","197,98","257,0",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"50442,21","61692,04","101500,71","63935,15","77793,51","29089,45","32602,59",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"67190,99","54901,24","12991,3","88333,2","72528,9","36256,76","18644,48",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"48823,48","48899,18","36100,13","63504,92","63644,92","27026,72","21872,46",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"5222,61","5222,61","348,04","6668,2","6668,2","3654,87","1567,74",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"285,63","285,63","35,0","370,0","370,0","204,63","81,0",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"26967,77","28485,1","7771,26","33332,41","32234,53","24303,77","4181,33",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1769,86","1769,86","0,0","2378,7","2378,7","19,5","1750,36",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4708,57","10385,09","445,09","6423,65","13438,22","5813,32","4571,77",0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"3339,65","3339,65","63,9","4693,89","4693,89","1777,43","1562,23",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"210,22","210,22","0,0","282,0","282,0","167,74","42,48",0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"69294,69","80476,86","25552,75","88207,48","103761,17","42912,41","37564,45",234,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"3242,17","3242,17","408,83","3998,49","3998,49","2371,75","870,43",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1532,0","1752,0","0,0","2580,0","2900,0","432,0","1320,0",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"22868,71","22868,71","22868,71","29527,6","29527,6","0,0","22868,71",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"65949,99","84575,02","19553,88","80145,25","103520,17","39319,37","45255,65",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"473298,93","230968,99","775095,79","639203,82","314920,05","99658,4","131310,59",0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"721383,24","844284,06","6511251,29","985440,04","1156010,2","386697,07","457586,99",0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"139386,22","145290,28","30723,64","179032,29","182218,57","69860,24","75430,04",0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"13573,86","14503,11","3428,04","18186,33","19431,03","10270,62","4232,49",0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"35123,64","35123,64","9680,62","47583,32","47583,32","17320,87","17802,77",91,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"2032,33","2032,33","190,18","2599,99","2599,99","1456,17","576,16",133,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"44531,58","44531,58","5378,95","57612,09","57612,09","25361,39","19170,19",0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"2511,09","2511,09","949,04","3311,04","3311,04","1055,92","1455,18",137,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"358066,76","408806,15","1054905,72","431943,32","492164,16","195893,59","212912,56",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"12429,38","13331,08","3539,5","17449,68","18665,98","6146,57","7184,51",179,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"26187,15","26187,15","18141,33","35049,02","35049,02","9651,85","16535,3",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"3201,6","3201,6","374,86","4231,27","4231,27","2321,54","880,06",112,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"215,0","215,0","0,0","300,0","300,0","215,0","0,0",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"25270,55","25270,55","5586,91","33000,0","33000,0","15836,85","9433,7",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"36867,72","45335,83","23973,08","50753,76","60683,07","12099,96","33235,87",0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"57323,8","57323,8","19632,34","78641,42","78641,42","23319,71","34004,09",192,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"1492,42","1492,42","0,0","1999,99","1999,99","701,17","791,25",68,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"4508,14","4508,14","2163,0","5777,85","5777,85","1566,64","2941,5",226,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1768,68","1707,29","111,88","2476,27","2390,32","1203,94","503,35",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"830,28","991,03","18,52","1115,94","1331,98","268,31","722,72",13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"0,0","176284,62","136435,91","148396,56","230008,51","37285,27","138999,35",218,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"260045,22","135633,71","46052,75","326298,2","167814,85","86131,46","49502,25",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"23631,61","23631,61","2256,0","27495,29","27495,29","21375,61","2256,0",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1431,58","1962,19","988,68","2020,39","2752,63","738,13","1224,06",53,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1565,05","1565,05","495,0","2091,33","2091,33","1045,05","520,0",60,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"59956,5","73185,79","55828,93","76849,88","94093,81","35098,04","38087,75",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"26749,31","26749,31","3428,14","34453,28","34453,28","18882,65","7866,66",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"6149,53","6149,53","0,0","8424,31","8424,31","3560,91","2588,62",66,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"15378,41","15378,41","1438,5","19479,4","19479,4","12342,14","3036,27",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"37838,88","37838,88","8689,84","48467,37","48467,37","27488,38","10350,5",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1850,27","1850,27","0,0","2383,12","2383,12","1792,83","57,44",0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"584766,98","584766,98","0,0","739261,04","739261,04","287008,15","297758,83",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"130676,2","129933,6","12069,3","169379,91","169743,35","94339,75","35593,85",0,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"169,0","169,0","0,0","299,0","299,0","81,0","88,0",41,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"25578,12","25578,12","25578,12","26366,59","26366,59","0,0","25578,12",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"2976,09","2976,09","184,27","4333,13","4333,13","1713,34","1262,75",50,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"683,19","683,19","55,0","905,25","905,25","403,19","280,0",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"61732,94","61581,88","21757,69","77922,02","77735,91","47057,29","14524,59",0,-1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"88141,74","91450,76","106602,91","118691,94","118637,39","29490,71","61960,05",0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"53466,64","53466,64","10378,75","67145,19","67145,19","42506,77","10959,87",0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"11010,28","262932,54","32853,4","16635,63","350683,03","200125,52","62807,02",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"16464,23","17373,44","14112,85","21684,82","22680,92","5472,07","11901,38",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"8605,21","8955,21","797,0","11834,72","11834,72","5345,13","3610,08",0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"0,0","3185,18","314,05","0,0","4205,08","1923,33","1261,85",0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"253535,18","259917,84","567268,33","316779,64","325756,9","137500,21","122417,64",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"20561,37","20561,37","9013,83","28677,11","28677,11","9556,08","11005,28",77,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"38563,6","38816,4","5178,47","54518,35","54985,55","16051,44","22764,96",0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"37688,53","37688,53","2968,53","52407,89","52407,89","30625,99","7062,54",98,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"26667,56","30518,16","23691,22","35380,68","40468,31","14994,74","15523,42",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"7025,18","7025,18","1392,38","9321,8","9321,8","4554,6","2470,58",49,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"4168,14","4168,14","3404,63","4732,16","4732,16","662,14","3506,0",0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"108054,22","117781,65","53555,72","136122,66","148276,49","82651,85","35129,8",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"1915,25","5559,64","3964,39","1915,25","1915,25","1520,25","4039,39",21,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"436253,35","457450,17","93888,32","535824,9","564173,37","250245,47","207204,69",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"228,4","228,4","50,0","398,2","398,2","28,4","200,0",33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"23675,88","22246,71","5433,0","31137,2","29258,0","14119,02","8127,69",79,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"7885,44","7885,44","3889,39","10201,18","10201,18","3593,34","4292,11",0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"127771,82","127771,82","42160,59","159617,92","159630,59","61409,64","66362,18",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"0,0","12025,8","0,0","0,0","17299,31","11811,68","214,12",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"7932,35","7932,35","1092,14","9950,05","9950,18","5843,51","2088,84",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"23877,53","24510,74","9146,53","31411,24","32214,64","12466,05","12044,69",0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"546,09","838,81","222,8","718,7","1103,97","471,31","367,5",65,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1170,0","1170,0","720,0","1989,0","1989,0","0,0","1170,0",0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"7545,08","51574,9","22946,38","11742,0","71608,2","15000,92","36573,98",0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"14833,47","14833,47","3354,4","20323,79","20323,79","10293,69","4539,78",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"252235,89","334092,96","1020169,06","319577,33","322934,84","125632,39","208460,57",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"51713,93","51713,93","0,0","72355,89","72355,89","26071,1","25642,83",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"67746,75","69336,28","35956,19","84183,17","84183,17","33021,86","36314,43",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"5775,71","8439,91","2394,5","7388,75","11074,78","3614,19","4825,73",177,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"28704,08","29192,25","5454,47","36540,41","37180,35","22139,33","7052,92",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"2453,07","2759,71","477,0","3434,32","3863,61","1810,21","949,5",0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"5926,65","5926,65","1322,92","8215,62","8215,62","3375,54","2551,11",185,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"34766,21","35469,58","8949,93","44946,43","45859,58","17481,08","17988,5",185,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"37746,55","41370,04","29947,42","52841,1","57684,98","8030,15","33339,89",53,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"521,46","509,75","113,76","680,5","665,0","167,69","342,06",82,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"131182,33","133365,58","164440,71","175822,39","179105,47","67991,04","65374,54",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"103287,18","141167,63","56357,27","133513,42","180740,69","86893,57","54274,06",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"13047,55","13627,55","4559,4","16425,16","16425,16","8802,15","4825,4",0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"1884,19","2004,2","0,0","2456,0","2599,79","757,49","1246,71",49,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"11131,37","12006,22","2638,51","14420,25","15645,05","9248,61","2757,61",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"30185,81","44414,26","19327,35","42873,1","62282,16","12116,83","32297,44",0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"453,38","453,38","50,04","599,99","599,99","322,17","131,22",13,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
